column1,column2,column3,column4,column5,column6,column7,column8,column9
LocID,Location,Time,AgeGrp,AgeGrpStart,AgeGrpSpan,PopMale,PopFemale,PopTotal
840,United States of America,1952,100+,100,-1,1.348,5.047,6.395
840,United States of America,1953,100+,100,-1,1.413,5.037,6.45
840,United States of America,1954,100+,100,-1,1.469,5.008,6.477
840,United States of America,1955,100+,100,-1,1.515,4.953,6.468
840,United States of America,1956,100+,100,-1,1.552,4.876,6.428
840,United States of America,1957,100+,100,-1,1.579,4.772,6.351
840,United States of America,1958,100+,100,-1,1.597,4.652,6.249
840,United States of America,1959,100+,100,-1,1.608,4.527,6.135
840,United States of America,1960,100+,100,-1,1.614,4.407,6.021
840,United States of America,1961,100+,100,-1,1.616,4.3,5.916
840,United States of America,1962,100+,100,-1,1.615,4.209,5.824
840,United States of America,1963,100+,100,-1,1.613,4.127,5.74
840,United States of America,1964,100+,100,-1,1.61,4.045,5.655
840,United States of America,1965,100+,100,-1,1.607,3.962,5.569
840,United States of America,1966,100+,100,-1,1.608,3.881,5.489
840,United States of America,1967,100+,100,-1,1.612,3.807,5.419
840,United States of America,1968,100+,100,-1,1.626,3.774,5.4
840,United States of America,1969,100+,100,-1,1.66,3.826,5.486
840,United States of America,1970,100+,100,-1,1.722,3.996,5.718
840,United States of America,1971,100+,100,-1,1.816,4.305,6.121
840,United States of America,1972,100+,100,-1,1.938,4.74,6.678
840,United States of America,1973,100+,100,-1,2.081,5.273,7.354
840,United States of America,1974,100+,100,-1,2.234,5.861,8.095
840,United States of America,1975,100+,100,-1,2.391,6.475,8.866
840,United States of America,1976,100+,100,-1,2.543,7.086,9.629
840,United States of America,1977,100+,100,-1,2.697,7.723,10.42
840,United States of America,1978,100+,100,-1,2.859,8.432,11.291
840,United States of America,1979,100+,100,-1,3.038,9.27,12.308
840,United States of America,1980,100+,100,-1,3.239,10.276,13.515
840,United States of America,1981,100+,100,-1,3.464,11.489,14.953
840,United States of America,1982,100+,100,-1,3.709,12.869,16.578
840,United States of America,1983,100+,100,-1,3.965,14.347,18.312
840,United States of America,1984,100+,100,-1,4.218,15.832,20.05
840,United States of America,1985,100+,100,-1,4.459,17.261,21.72
840,United States of America,1986,100+,100,-1,4.684,18.586,23.27
840,United States of America,1987,100+,100,-1,4.889,19.828,24.717
840,United States of America,1988,100+,100,-1,5.086,21.077,26.163
840,United States of America,1989,100+,100,-1,5.288,22.466,27.754
840,United States of America,1990,100+,100,-1,5.504,24.072,29.576
840,United States of America,1991,100+,100,-1,5.741,25.961,31.702
840,United States of America,1992,100+,100,-1,5.996,28.056,34.052
840,United States of America,1993,100+,100,-1,6.23,30.156,36.386
840,United States of America,1994,100+,100,-1,6.387,31.992,38.379
840,United States of America,1995,100+,100,-1,6.434,33.378,39.812
840,United States of America,1996,100+,100,-1,6.33,34.151,40.481
840,United States of America,1997,100+,100,-1,6.119,34.495,40.614
840,United States of America,1998,100+,100,-1,5.869,34.56,40.429
840,United States of America,1999,100+,100,-1,5.675,34.573,40.248
